API Key,Date,Year,Home Team,Away Team,Home Score,Away Score,Final Score,Winning Team,# Innings,End Top Inning?,Home Team PA #,Away Team PA #,Total Number PA,Homne Team # Pitches,Away Team # Pitches,Total # Pitches,Home Team Baserunners,Away Team Baserunners,Total # Baserunners,Pitching Changes,Time
490151,2017-04-07,2017,SLN,CIN,0,2,2-0,CIN,9,false,31,35,66,116,120,236,5,10,15,0,2:17
490156,2017-04-07,2017,CHA,MIN,1,3,3-1,MIN,9,false,36,36,72,126,138,264,9,9,18,1,2:59
490159,2017-04-07,2017,SDN,SFN,7,6,7-6,SDN,9,true,40,35,75,136,143,279,15,10,25,3,2:58
490153,2017-04-07,2017,HOU,KCA,1,5,5-1,KCA,9,false,33,42,75,171,135,306,9,16,25,3,3:12
490158,2017-04-07,2017,TEX,OAK,10,5,10-5,TEX,9,true,40,36,76,159,136,295,15,10,25,1,2:56
490157,2017-04-07,2017,BAL,NYA,6,5,6-5,BAL,9,true,33,39,72,176,132,308,8,14,22,4,3:20
490155,2017-04-07,2017,NYN,MIA,2,7,7-2,MIA,9,false,37,43,80,175,133,308,11,17,28,2,3:06
490150,2017-04-07,2017,MIL,CHN,2,1,2-1,MIL,11,false,42,43,85,182,171,353,11,13,24,3,3:58
490149,2017-04-07,2017,DET,BOS,6,5,6-5,DET,9,true,36,41,77,175,145,320,17,14,31,5,3:35
490148,2017-04-07,2017,PIT,ATL,5,4,5-4,PIT,9,true,42,38,80,139,178,317,16,12,28,2,3:18
490152,2017-04-07,2017,ARI,CLE,7,3,7-3,ARI,9,true,39,38,77,156,156,312,16,10,26,3,3:19
490162,2017-04-07,2017,PHI,WAS,6,7,7-6,WAS,9,false,39,41,80,178,149,327,13,17,30,2,3:34
490160,2017-04-07,2017,ANA,SEA,5,1,5-1,ANA,9,true,36,35,71,139,123,262,14,7,21,2,2:56
490154,2017-04-07,2017,COL,LAN,2,1,2-1,COL,9,true,31,34,65,140,127,267,7,8,15,1,3:00
490161,2017-04-07,2017,TBA,TOR,10,8,10-8,TBA,9,true,43,44,87,193,165,358,20,16,36,6,3:53
490164,2017-04-08,2017,DET,BOS,4,1,4-1,DET,9,true,31,35,66,143,133,276,10,10,20,1,3:05
490171,2017-04-08,2017,CHA,MIN,6,2,6-2,CHA,9,true,34,37,71,125,143,268,12,11,23,2,2:56
490168,2017-04-08,2017,HOU,KCA,3,7,7-3,KCA,9,false,35,36,71,131,113,244,12,9,21,1,2:42
490173,2017-04-08,2017,TEX,OAK,1,6,6-1,OAK,9,false,30,40,70,160,119,279,3,12,15,1,2:59
490172,2017-04-08,2017,BAL,NYA,5,4,5-4,BAL,9,true,38,40,78,165,129,294,16,15,31,3,3:35
490165,2017-04-08,2017,MIL,CHN,6,11,11-6,CHN,9,false,37,49,86,199,148,347,10,24,34,2,3:28
490163,2017-04-08,2017,PIT,ATL,6,4,6-4,PIT,9,true,37,43,80,140,131,271,15,21,36,1,3:00
490175,2017-04-08,2017,ANA,SEA,5,4,5-4,ANA,9,true,36,35,71,139,134,273,14,9,23,1,3:05
490177,2017-04-08,2017,PHI,WAS,17,3,17-3,PHI,9,true,45,36,81,144,196,340,20,12,32,1,3:15
490170,2017-04-08,2017,NYN,MIA,1,8,8-1,MIA,9,false,34,48,82,194,156,350,6,21,27,2,3:25
490166,2017-04-08,2017,SLN,CIN,10,4,10-4,SLN,9,true,46,34,80,132,176,308,23,8,31,1,2:47
490174,2017-04-08,2017,SDN,SFN,2,1,2-1,SDN,9,true,34,33,67,124,114,238,9,6,15,1,2:24
490176,2017-04-08,2017,TBA,TOR,3,2,3-2,TBA,11,false,49,40,89,158,168,326,19,9,28,2,3:55
490167,2017-04-08,2017,ARI,CLE,11,2,11-2,ARI,9,true,41,33,74,144,167,311,19,7,26,3,3:15
490169,2017-04-08,2017,COL,LAN,4,2,4-2,COL,9,true,33,35,68,161,124,285,9,10,19,1,2:59
490188,2017-04-09,2017,TEX,OAK,8,1,8-1,TEX,9,true,40,39,79,152,148,300,14,13,27,2,3:16
490186,2017-04-09,2017,CHA,MIN,1,4,4-1,MIN,9,false,38,35,73,131,150,281,11,9,20,4,3:07
490183,2017-04-09,2017,HOU,KCA,5,4,5-4,HOU,12,false,51,45,96,166,193,359,23,10,33,2,3:49
490178,2017-04-09,2017,PIT,ATL,6,5,6-5,PIT,10,false,38,45,83,153,126,279,15,15,30,0,3:14
490192,2017-04-09,2017,PHI,WAS,4,3,4-3,PHI,9,false,37,37,74,150,139,289,12,10,22,1,3:24
490180,2017-04-09,2017,MIL,CHN,4,7,7-4,CHN,9,false,33,42,75,162,128,290,6,16,22,2,3:00
490190,2017-04-09,2017,ANA,SEA,10,9,10-9,ANA,9,false,41,39,80,148,153,301,18,11,29,3,3:27
490184,2017-04-09,2017,COL,LAN,6,10,10-6,LAN,9,false,39,46,85,190,148,338,11,20,31,1,3:49
490181,2017-04-09,2017,SLN,CIN,0,8,8-0,CIN,9,false,32,43,75,154,134,288,7,17,24,2,2:44
490182,2017-04-09,2017,ARI,CLE,3,2,3-2,ARI,9,true,33,38,71,152,119,271,9,10,19,2,3:02
490189,2017-04-09,2017,SDN,SFN,3,5,5-3,SFN,9,false,39,39,78,145,143,288,13,12,25,0,2:57
490179,2017-04-09,2017,DET,BOS,5,7,7-5,BOS,9,false,42,40,82,134,151,285,16,18,34,3,3:27
490185,2017-04-09,2017,NYN,MIA,5,2,5-2,NYN,9,true,34,31,65,131,117,248,9,5,14,0,2:44
490191,2017-04-09,2017,TBA,TOR,7,2,7-2,TBA,9,true,37,31,68,144,162,306,14,5,19,1,2:57
490187,2017-04-09,2017,BAL,NYA,3,7,7-3,NYA,9,false,36,46,82,202,137,339,10,20,30,3,3:22
490198,2017-04-10,2017,PHI,NYN,3,4,4-3,NYN,9,false,38,35,73,121,155,276,14,10,24,3,2:59
490200,2017-04-10,2017,COL,SDN,3,5,5-3,SDN,9,false,35,36,71,142,143,285,11,12,23,2,2:53
490199,2017-04-10,2017,KCA,OAK,0,2,2-0,OAK,9,false,33,34,67,132,138,270,7,8,15,0,2:50
490197,2017-04-10,2017,CHN,LAN,3,2,3-2,CHN,9,false,39,37,76,158,151,309,14,10,24,4,3:37 (1:56 delay)
490193,2017-04-10,2017,SFN,ARI,4,1,4-1,SFN,9,true,36,32,68,108,139,247,11,5,16,1,2:38
490202,2017-04-10,2017,NYA,TBA,8,1,8-1,NYA,9,true,37,29,66,106,117,223,11,2,13,2,2:37
490196,2017-04-10,2017,SEA,HOU,6,0,6-0,SEA,9,true,38,35,73,131,157,288,16,9,25,1,2:56
490195,2017-04-10,2017,PIT,CIN,1,7,7-1,CIN,9,false,36,42,78,167,149,316,9,14,23,2,3:05
490194,2017-04-10,2017,DET,BOS,2,1,2-1,DET,9,true,30,34,64,150,109,259,6,7,13,1,2:44 (:36 delay)
490201,2017-04-10,2017,WAS,SLN,14,6,14-6,WAS,9,true,49,39,88,157,190,347,26,10,36,3,3:47
490210,2017-04-11,2017,DET,MIN,2,1,2-1,DET,9,true,31,35,66,148,111,259,7,9,16,2,2:39
490206,2017-04-11,2017,CLE,CHA,2,1,2-1,CLE,10,false,39,35,74,141,178,319,14,6,20,3,3:37
490208,2017-04-11,2017,SEA,HOU,5,7,7-5,HOU,9,false,40,42,82,158,171,329,15,17,32,3,3:29
490213,2017-04-11,2017,WAS,SLN,8,3,8-3,WAS,9,true,41,35,76,126,153,279,16,9,25,0,2:55
490205,2017-04-11,2017,BOS,BAL,8,1,8-1,BOS,9,true,40,34,74,130,162,292,18,7,25,2,3:15
490209,2017-04-11,2017,TOR,MIL,3,4,4-3,MIL,9,false,37,40,77,176,158,334,10,12,22,1,3:31
490212,2017-04-11,2017,COL,SDN,3,2,3-2,COL,9,true,31,34,65,127,111,238,6,7,13,0,2:24
490211,2017-04-11,2017,PHI,NYN,4,14,14-4,NYN,9,false,37,52,89,206,149,355,10,26,36,3,3:38
490214,2017-04-11,2017,ANA,TEX,6,5,6-5,ANA,10,false,45,42,87,155,152,307,18,13,31,1,3:33
490207,2017-04-11,2017,PIT,CIN,2,6,6-2,CIN,9,false,40,39,79,140,157,297,12,12,24,1,3:04 (1:09 delay)
490204,2017-04-11,2017,MIA,ATL,8,4,8-4,MIA,9,true,35,38,73,157,130,287,13,11,24,0,2:54
490203,2017-04-11,2017,SFN,ARI,3,4,4-3,ARI,9,false,43,41,84,160,163,323,17,14,31,2,3:18
490216,2017-04-12,2017,MIA,ATL,4,5,5-4,ATL,9,false,37,35,72,119,136,255,9,11,20,0,2:51 (:27 delay)
490226,2017-04-12,2017,COL,SDN,0,6,6-0,SDN,9,false,35,38,73,120,146,266,9,14,23,3,2:49
490221,2017-04-12,2017,CHN,LAN,0,2,2-0,LAN,9,false,32,38,70,171,139,310,8,11,19,2,3:20
490218,2017-04-12,2017,CLE,CHA,1,2,2-1,CHA,9,false,35,34,69,138,155,293,7,7,14,1,2:58
490227,2017-04-12,2017,WAS,SLN,1,6,6-1,SLN,9,false,34,41,75,156,141,297,8,13,21,4,3:14
490219,2017-04-12,2017,PIT,CIN,2,9,9-2,CIN,9,false,35,44,79,159,130,289,9,18,27,2,2:54
490225,2017-04-12,2017,KCA,OAK,3,8,8-3,OAK,9,false,37,43,80,160,152,312,10,18,28,3,3:07
490215,2017-04-12,2017,SFN,ARI,6,2,6-2,SFN,9,true,40,38,78,148,159,307,15,11,26,3,3:21
490222,2017-04-12,2017,TOR,MIL,0,2,2-0,MIL,9,false,31,34,65,100,111,211,8,8,16,0,2:14
490229,2017-04-12,2017,ANA,TEX,3,8,8-3,TEX,9,false,35,42,77,154,116,270,7,17,24,3,2:59
490220,2017-04-12,2017,SEA,HOU,5,10,10-5,HOU,9,false,38,46,84,148,147,295,10,24,34,1,3:12
490224,2017-04-12,2017,PHI,NYN,4,5,5-4,NYN,9,false,34,37,71,157,136,293,8,12,20,2,3:13
490223,2017-04-12,2017,DET,MIN,5,3,5-3,DET,9,true,33,34,67,156,104,260,9,9,18,0,2:48
490217,2017-04-12,2017,BOS,BAL,5,12,12-5,BAL,9,false,43,43,86,175,190,365,16,19,35,4,3:46
490228,2017-04-12,2017,NYA,TBA,8,4,8-4,NYA,9,true,39,38,77,159,154,313,13,12,25,5,3:33
490238,2017-04-13,2017,NYA,TBA,3,2,3-2,NYA,9,true,34,35,69,146,133,279,13,9,22,2,2:59
490239,2017-04-13,2017,ANA,TEX,3,8,8-3,TEX,9,false,36,41,77,162,136,298,10,14,24,0,3:14
490143,2017-04-13,2017,BOS,PIT,4,3,4-3,BOS,9,true,34,37,71,160,133,293,12,12,24,3,3:15
490230,2017-04-13,2017,TOR,BAL,1,2,2-1,BAL,9,false,35,33,68,120,141,261,9,7,16,1,2:45
490143,2017-04-13,2017,BOS,PIT,4,3,4-3,BOS,9,true,34,37,71,160,133,293,12,12,24,3,3:15
490233,2017-04-13,2017,CHN,LAN,4,0,4-0,CHN,9,true,34,36,70,136,134,270,14,10,24,2,3:01
490237,2017-04-13,2017,KCA,OAK,3,1,3-1,KCA,9,true,36,33,69,130,133,263,11,7,18,1,2:39
490234,2017-04-13,2017,CIN,MIL,1,5,5-1,MIL,9,false,32,36,68,119,121,240,5,12,17,0,2:25
490235,2017-04-13,2017,DET,MIN,5,11,11-5,MIN,9,false,38,45,83,176,167,343,12,19,31,2,3:31
490231,2017-04-13,2017,CLE,CHA,4,10,10-4,CHA,9,false,42,46,88,156,172,328,16,19,35,4,3:32
490232,2017-04-13,2017,SFN,COL,1,3,3-1,COL,9,false,33,36,69,146,112,258,8,9,17,3,2:50
490236,2017-04-13,2017,MIA,NYN,8,9,9-8,NYN,16,false,69,66,135,253,256,509,23,19,42,2,5:38
490246,2017-04-14,2017,KCA,ANA,7,1,7-1,KCA,9,true,34,34,68,138,124,262,11,8,19,0,2:37
490251,2017-04-14,2017,ATL,SDN,5,2,5-2,ATL,9,true,35,36,71,143,122,265,13,12,25,1,2:57
490242,2017-04-14,2017,MIN,CHA,1,2,2-1,CHA,9,false,35,34,69,126,138,264,10,10,20,3,3:06 (:36 delay)
490254,2017-04-14,2017,SEA,TEX,2,1,2-1,SEA,9,true,34,34,68,113,150,263,13,8,21,4,3:05
490243,2017-04-14,2017,SFN,COL,8,2,8-2,SFN,9,true,38,33,71,109,170,279,13,7,20,1,2:49
490250,2017-04-14,2017,CHN,PIT,2,4,4-2,PIT,9,false,40,36,76,140,174,314,12,13,25,1,3:15
490245,2017-04-14,2017,OAK,HOU,2,7,7-2,HOU,9,false,36,44,80,156,136,292,9,16,25,2,3:07
490252,2017-04-14,2017,NYA,SLN,4,3,4-3,NYA,9,true,36,37,73,153,131,284,13,10,23,1,2:54
490244,2017-04-14,2017,CLE,DET,6,7,7-6,DET,9,false,45,40,85,169,183,352,16,14,30,3,4:00
490240,2017-04-14,2017,LAN,ARI,7,1,7-1,LAN,9,true,40,32,72,115,160,275,17,6,23,2,3:06
490253,2017-04-14,2017,BOS,TBA,5,10,10-5,TBA,9,false,44,44,88,174,156,330,18,17,35,3,3:37
490248,2017-04-14,2017,MIA,NYN,3,2,3-2,MIA,9,false,38,40,78,154,144,298,14,14,28,2,3:26
490249,2017-04-14,2017,WAS,PHI,3,2,3-2,WAS,10,false,40,37,77,145,159,304,15,9,24,0,3:18
490247,2017-04-14,2017,CIN,MIL,4,10,10-4,MIL,9,false,37,45,82,185,145,330,10,19,29,1,3:21
490241,2017-04-14,2017,TOR,BAL,4,6,6-4,BAL,9,false,38,39,77,160,157,317,11,13,24,2,3:18
490257,2017-04-15,2017,MIN,CHA,6,0,6-0,MIN,9,true,40,29,69,107,135,242,17,2,19,1,2:26
490256,2017-04-15,2017,TOR,BAL,2,1,2-1,TOR,9,false,31,36,67,131,115,246,8,10,18,2,2:39
490263,2017-04-15,2017,MIA,NYN,5,4,5-4,MIA,9,true,32,34,66,129,125,254,8,7,15,2,2:30
490255,2017-04-15,2017,LAN,ARI,8,4,8-4,LAN,9,true,42,35,77,141,135,276,18,6,24,4,3:03
490269,2017-04-15,2017,SEA,TEX,5,0,5-0,SEA,9,true,34,29,63,127,119,246,12,3,15,1,2:24
490258,2017-04-15,2017,SFN,COL,0,5,5-0,COL,9,false,30,41,71,143,105,248,3,14,17,1,2:26
490262,2017-04-15,2017,CIN,MIL,7,5,7-5,CIN,9,true,40,39,79,154,147,301,18,13,31,1,3:10
490260,2017-04-15,2017,OAK,HOU,6,10,10-6,HOU,9,false,41,44,85,189,176,365,14,18,32,5,3:55
490264,2017-04-15,2017,WAS,PHI,2,4,4-2,PHI,9,false,32,33,65,139,124,263,5,7,12,0,2:39
490268,2017-04-15,2017,BOS,TBA,2,1,2-1,BOS,9,true,32,33,65,143,116,259,9,8,17,1,2:54
490261,2017-04-15,2017,KCA,ANA,3,2,3-2,KCA,9,true,31,38,69,142,144,286,8,13,21,2,3:16
490266,2017-04-15,2017,ATL,SDN,4,2,4-2,ATL,9,true,33,36,69,116,117,233,11,10,21,1,2:20
490267,2017-04-15,2017,NYA,SLN,3,2,3-2,NYA,9,true,39,35,74,133,160,293,13,8,21,2,3:05
490265,2017-04-15,2017,CHN,PIT,7,8,8-7,PIT,9,false,41,38,79,163,154,317,13,12,25,2,3:25
490259,2017-04-15,2017,CLE,DET,13,6,13-6,CLE,9,true,46,40,86,143,167,310,23,13,36,2,3:36
490273,2017-04-16,2017,SFN,COL,3,4,4-3,COL,9,false,33,35,68,130,112,242,7,8,15,3,2:46
490274,2017-04-16,2017,CLE,DET,1,4,4-1,DET,9,false,34,36,70,142,149,291,10,13,23,2,3:15
490277,2017-04-16,2017,CIN,MIL,2,4,4-2,MIL,9,false,34,38,72,166,131,297,9,10,19,1,2:56
490281,2017-04-16,2017,ATL,SDN,9,2,9-2,ATL,9,true,36,32,68,122,136,258,15,6,21,2,2:46
490272,2017-04-16,2017,MIN,CHA,1,3,3-1,CHA,10,false,40,42,82,139,162,301,11,12,23,0,3:15
490282,2017-04-16,2017,NYA,SLN,9,3,9-3,NYA,9,true,39,38,77,137,170,307,20,11,31,2,3:17
490279,2017-04-16,2017,WAS,PHI,6,4,6-4,WAS,9,false,39,39,78,150,146,296,14,12,26,2,3:11
490278,2017-04-16,2017,MIA,NYN,4,2,4-2,MIA,9,false,36,37,73,163,125,288,13,10,23,1,2:58
490280,2017-04-16,2017,CHN,PIT,1,6,6-1,PIT,9,false,36,38,74,158,131,289,10,14,24,1,3:02
490276,2017-04-16,2017,KCA,ANA,1,0,1-0,KCA,9,false,34,30,64,119,131,250,9,4,13,1,2:37
490283,2017-04-16,2017,BOS,TBA,7,5,7-5,BOS,9,true,40,36,76,164,156,320,21,10,31,3,3:46
490284,2017-04-16,2017,SEA,TEX,8,7,8-7,SEA,9,false,40,42,82,146,164,310,18,16,34,6,3:39
490271,2017-04-16,2017,TOR,BAL,4,11,11-4,BAL,9,false,39,46,85,160,181,341,14,17,31,4,3:30
490270,2017-04-16,2017,LAN,ARI,1,3,3-1,ARI,9,false,34,37,71,150,141,291,8,13,21,4,3:22
490291,2017-04-17,2017,SLN,PIT,2,1,2-1,SLN,9,true,28,35,63,128,78,206,5,8,13,0,2:14
490289,2017-04-17,2017,SEA,MIA,6,1,6-1,SEA,9,true,35,32,67,124,141,265,12,5,17,0,2:31
490290,2017-04-17,2017,CHN,MIL,3,6,6-3,MIL,9,false,37,37,74,139,154,293,12,11,23,0,3:00
490285,2017-04-17,2017,LAN,ARI,2,4,4-2,ARI,9,false,36,40,76,158,135,293,9,16,25,1,3:07
490293,2017-04-17,2017,BOS,TBA,4,3,4-3,BOS,9,true,35,39,74,154,137,291,12,14,26,2,3:07
490288,2017-04-17,2017,HOU,ANA,3,0,3-0,HOU,9,true,32,36,68,140,113,253,11,8,19,0,2:36
490292,2017-04-17,2017,ATL,SDN,5,4,5-4,ATL,9,false,38,39,77,133,114,247,14,13,27,3,2:48
490294,2017-04-17,2017,OAK,TEX,0,7,7-0,TEX,9,false,30,41,71,160,121,281,5,15,20,2,2:46 (:10 delay)
490286,2017-04-17,2017,NYA,CHA,7,4,7-4,NYA,9,true,34,37,71,132,137,269,10,14,24,3,2:49
490287,2017-04-17,2017,MIN,CLE,1,3,3-1,CLE,9,false,40,40,80,127,155,282,13,14,27,2,2:58
490306,2017-04-18,2017,SLN,PIT,2,1,2-1,SLN,9,true,30,37,67,145,99,244,6,11,17,1,2:31
490303,2017-04-18,2017,SEA,MIA,0,5,5-0,MIA,9,false,31,37,68,126,124,250,4,10,14,0,2:33
490309,2017-04-18,2017,ATL,WAS,1,3,3-1,WAS,9,false,36,36,72,138,161,299,10,11,21,2,3:09
490301,2017-04-18,2017,TBA,DET,5,1,5-1,TBA,9,true,38,32,70,143,145,288,15,5,20,3,3:19
490308,2017-04-18,2017,OAK,TEX,4,2,4-2,OAK,9,true,33,31,64,111,142,253,10,3,13,3,2:48
490304,2017-04-18,2017,CHN,MIL,9,7,9-7,CHN,9,true,40,38,78,154,138,292,18,11,29,2,3:00
490307,2017-04-18,2017,KCA,SFN,1,2,2-1,SFN,11,false,45,45,90,163,158,321,15,14,29,4,3:37
490298,2017-04-18,2017,NYA,CHA,1,4,4-1,CHA,9,false,32,31,63,119,107,226,7,3,10,1,2:16
490295,2017-04-18,2017,SDN,ARI,2,11,11-2,ARI,9,false,34,48,82,196,131,327,9,18,27,4,3:20
490302,2017-04-18,2017,HOU,ANA,2,5,5-2,ANA,9,false,36,38,74,153,147,300,12,12,24,1,3:05
490300,2017-04-18,2017,LAN,COL,3,4,4-3,COL,9,false,42,36,78,141,166,307,16,10,26,2,3:17
490299,2017-04-18,2017,MIN,CLE,4,11,11-4,CLE,9,false,39,43,82,160,148,308,12,16,28,3,3:15
490297,2017-04-18,2017,TOR,BOS,7,8,8-7,BOS,9,false,45,43,88,167,177,344,18,18,36,4,3:48
490296,2017-04-18,2017,CIN,BAL,9,3,9-3,CIN,9,true,43,36,79,133,184,317,19,9,28,1,3:05
490305,2017-04-18,2017,NYN,PHI,2,6,6-2,PHI,10,false,39,48,87,209,159,368,9,16,25,4,3:58
490321,2017-04-19,2017,SLN,PIT,2,1,2-1,SLN,9,true,32,35,67,138,125,263,10,8,18,1,2:40
490311,2017-04-19,2017,CIN,BAL,0,2,2-0,BAL,9,false,33,35,68,119,120,239,6,10,16,1,2:28
490312,2017-04-19,2017,TOR,BOS,3,0,3-0,TOR,9,true,33,34,67,137,122,259,7,8,15,1,2:45
490320,2017-04-19,2017,NYN,PHI,5,4,5-4,NYN,9,true,34,37,71,132,114,246,11,12,23,2,2:37
490316,2017-04-19,2017,TBA,DET,8,7,8-7,TBA,9,false,42,40,82,167,153,320,18,17,35,2,3:44
490310,2017-04-19,2017,SDN,ARI,1,0,1-0,SDN,9,true,29,31,60,121,96,217,6,5,11,0,2:13
490315,2017-04-19,2017,LAN,COL,4,2,4-2,LAN,9,true,34,35,69,129,124,253,9,8,17,3,2:55
490317,2017-04-19,2017,HOU,ANA,5,1,5-1,HOU,9,true,33,33,66,118,127,245,12,9,21,2,2:47
490323,2017-04-19,2017,OAK,TEX,9,1,9-1,OAK,9,true,38,34,72,121,145,266,17,7,24,1,2:47
490324,2017-04-19,2017,ATL,WAS,4,14,14-4,WAS,9,false,35,52,87,203,130,333,10,28,38,2,3:32
490319,2017-04-19,2017,CHN,MIL,7,4,7-4,CHN,9,false,40,39,79,164,191,355,13,13,26,2,3:30 (:55 delay)
