API Key,Date,Year,Home Team,Away Team,Home Score,Away Score,Final Score,Winning Team,# Innings,End Top Inning?,Home Team PA #,Away Team PA #,Total Number PA,Homne Team # Pitches,Away Team # Pitches,Total # Pitches,Home Team Baserunners,Away Team Baserunners,Total # Baserunners,Pitching Changes,Time
662042,2022-04-11,2022,TEX,COL,4,6,6-4,COL,10,false,40,47,87,177,167,344,13,19,32,3,4:01
662017,2022-04-12,2022,SLN,KCA,6,5,6-5,SLN,9,true,36,36,72,134,121,255,12,10,22,0,2:36
662318,2022-04-12,2022,PIT,CHN,1,2,2-1,CHN,9,false,33,34,67,125,136,261,6,10,16,1,2:51
661636,2022-04-12,2022,PHI,NYN,0,2,2-0,NYN,9,false,32,34,66,136,133,269,6,8,14,4,3:12
661314,2022-04-12,2022,NYA,TOR,4,0,4-0,NYA,9,true,33,33,66,134,147,281,11,5,16,2,3:07
661038,2022-04-12,2022,ANA,MIA,4,3,4-3,ANA,9,false,32,38,70,153,131,284,7,12,19,1,2:59
663411,2022-04-12,2022,ARI,HOU,1,2,2-1,HOU,9,false,36,39,75,134,148,282,9,13,22,3,3:20
661995,2022-04-12,2022,TEX,COL,1,4,4-1,COL,9,false,37,38,75,149,133,282,10,12,22,2,3:09
662862,2022-04-12,2022,DET,BOS,3,5,5-3,BOS,9,false,33,38,71,147,112,259,7,12,19,3,2:49
662104,2022-04-12,2022,SFN,SDN,13,2,13-2,SFN,9,true,43,36,79,152,176,328,20,11,31,2,3:13
661538,2022-04-12,2022,CHA,SEA,3,2,3-2,CHA,9,true,33,40,73,150,140,290,9,13,22,3,3:22
663295,2022-04-12,2022,BAL,MIL,4,5,5-4,MIL,9,false,41,39,80,158,169,327,13,12,25,4,3:38
663088,2022-04-12,2022,CIN,CLE,5,10,10-5,CLE,9,false,32,42,74,197,143,340,8,17,25,2,3:30
661753,2022-04-12,2022,MIN,LAN,2,7,7-2,LAN,9,false,37,45,82,205,151,356,9,18,27,6,4:00 (1:28 delay)
661571,2022-04-12,2022,ATL,WAS,16,4,16-4,ATL,9,true,52,36,88,150,204,354,29,10,39,2,3:37
661944,2022-04-12,2022,TBA,OAK,9,8,9-8,TBA,10,false,51,45,96,185,212,397,22,19,41,6,4:12
662115,2022-04-13,2022,SFN,SDN,2,1,2-1,SFN,9,true,29,34,63,115,112,227,6,7,13,0,2:11
661570,2022-04-13,2022,ATL,WAS,1,3,3-1,WAS,9,false,31,34,65,128,128,256,7,7,14,1,2:57
661530,2022-04-13,2022,CHA,SEA,6,4,6-4,CHA,9,true,36,36,72,149,117,266,14,9,23,1,2:54 (:47 delay)
662317,2022-04-13,2022,PIT,CHN,6,2,6-2,PIT,9,true,35,35,70,143,139,282,13,9,22,2,2:49
661734,2022-04-13,2022,MIN,LAN,0,7,7-0,LAN,9,false,29,44,73,154,107,261,2,16,18,0,2:34
663433,2022-04-13,2022,BAL,MIL,2,4,4-2,MIL,9,false,36,37,73,133,145,278,10,11,21,2,3:04
661313,2022-04-13,2022,NYA,TOR,4,6,6-4,TOR,9,false,39,38,77,135,131,266,13,10,23,3,3:10
661943,2022-04-13,2022,TBA,OAK,2,4,4-2,OAK,9,false,38,36,74,153,134,287,10,9,19,3,3:02
663117,2022-04-13,2022,CIN,CLE,3,7,7-3,CLE,9,false,35,46,81,181,151,332,9,19,28,1,3:07 (:43 delay)
662885,2022-04-13,2022,DET,BOS,7,9,9-7,BOS,9,false,42,46,88,169,194,363,15,19,34,4,3:51
663341,2022-04-13,2022,ARI,HOU,3,2,3-2,ARI,10,false,47,40,87,138,210,348,18,11,29,2,3:50
661643,2022-04-13,2022,PHI,NYN,6,9,9-6,NYN,9,false,42,43,85,176,182,358,16,18,34,5,4:04
661942,2022-04-14,2022,TBA,OAK,3,6,6-3,OAK,9,false,33,38,71,134,106,240,7,12,19,2,2:33
661312,2022-04-14,2022,NYA,TOR,3,0,3-0,NYA,9,true,32,38,70,153,113,266,9,12,21,4,3:06 (1:30 delay)
661292,2022-04-14,2022,MIL,SLN,5,1,5-1,MIL,9,true,36,33,69,143,140,283,12,6,18,1,3:04
662950,2022-04-14,2022,COL,CHN,2,5,5-2,CHN,9,false,41,36,77,111,161,272,14,13,27,3,3:02
661418,2022-04-14,2022,MIA,PHI,4,3,4-3,MIA,9,true,34,39,73,134,148,282,11,14,25,3,3:23
661529,2022-04-14,2022,CHA,SEA,1,5,5-1,SEA,9,false,33,42,75,172,130,302,5,14,19,3,3:01
662237,2022-04-14,2022,SDN,ATL,12,1,12-1,SDN,9,true,48,32,80,124,168,292,23,6,29,1,3:07
662702,2022-04-14,2022,KCA,DET,2,4,4-2,DET,9,false,37,36,73,146,145,291,10,12,22,2,3:10
662627,2022-04-14,2022,LAN,CIN,9,3,9-3,LAN,9,true,39,35,74,146,161,307,17,9,26,4,3:10
661993,2022-04-14,2022,TEX,ANA,10,5,10-5,TEX,9,true,42,42,84,189,150,339,17,17,34,2,3:30
662307,2022-04-14,2022,PIT,WAS,9,4,9-4,PIT,9,true,46,41,87,155,197,352,22,14,36,2,3:37
662701,2022-04-15,2022,KCA,DET,1,2,2-1,DET,9,false,33,32,65,102,128,230,5,5,10,1,2:18
661528,2022-04-15,2022,CHA,TBA,3,2,3-2,CHA,9,true,30,34,64,141,107,248,6,8,14,1,2:51
661792,2022-04-15,2022,TOR,OAK,4,1,4-1,TOR,9,true,38,33,71,137,125,262,19,6,25,5,3:00
662192,2022-04-15,2022,SEA,HOU,11,1,11-1,SEA,9,true,44,32,76,113,165,278,23,6,29,2,3:04
662236,2022-04-15,2022,SDN,ATL,2,5,5-2,ATL,9,false,34,39,73,162,145,307,7,13,20,2,3:22
662620,2022-04-15,2022,LAN,CIN,3,1,3-1,LAN,9,true,36,36,72,142,145,287,14,9,23,1,3:15
662291,2022-04-15,2022,PIT,WAS,2,7,7-2,WAS,9,false,34,42,76,165,148,313,7,17,24,1,3:14
661417,2022-04-15,2022,MIA,PHI,7,1,7-1,MIA,9,true,39,37,76,160,156,316,16,11,27,2,3:15
662485,2022-04-15,2022,NYN,ARI,10,3,10-3,NYN,9,true,41,35,76,161,158,319,17,9,26,1,3:24
662960,2022-04-15,2022,COL,CHN,6,5,6-5,COL,9,true,36,44,80,163,149,312,13,20,33,3,3:26
663265,2022-04-15,2022,BOS,MIN,4,8,8-4,MIN,9,false,34,44,78,197,127,324,8,19,27,0,3:33
661267,2022-04-15,2022,MIL,SLN,1,10,10-1,SLN,9,false,36,46,82,164,143,307,9,20,29,2,3:10
662014,2022-04-15,2022,TEX,ANA,6,9,9-6,ANA,9,false,41,39,80,156,161,317,15,13,28,4,3:32
663136,2022-04-15,2022,CLE,SFN,1,4,4-1,SFN,9,false,32,41,73,146,116,262,6,13,19,3,2:56
663357,2022-04-15,2022,BAL,NYA,2,1,2-1,BAL,11,false,47,40,87,165,190,355,17,10,27,4,4:15
663238,2022-04-16,2022,BOS,MIN,4,0,4-0,BOS,9,true,31,33,64,133,108,241,8,9,17,3,2:45
662619,2022-04-16,2022,LAN,CIN,5,2,5-2,LAN,9,true,33,32,65,136,140,276,10,6,16,2,2:53
661759,2022-04-16,2022,TOR,OAK,5,7,7-5,OAK,9,false,37,37,74,134,143,277,11,11,22,1,3:05
662235,2022-04-16,2022,SDN,ATL,2,5,5-2,ATL,9,false,32,39,71,140,142,282,5,14,19,2,2:57
662798,2022-04-16,2022,KCA,DET,3,1,3-1,KCA,9,true,33,36,69,157,127,284,10,11,21,2,3:02
661527,2022-04-16,2022,CHA,TBA,3,2,3-2,CHA,9,true,32,36,68,159,116,275,7,11,18,0,2:50
662966,2022-04-16,2022,COL,CHN,9,6,9-6,COL,9,true,38,39,77,143,139,282,15,14,29,2,2:58
661335,2022-04-16,2022,MIL,SLN,1,2,2-1,SLN,9,false,31,37,68,146,128,274,5,11,16,3,2:55
662626,2022-04-16,2022,NYN,ARI,2,3,3-2,ARI,9,false,34,40,74,163,131,294,9,15,24,3,3:12
661981,2022-04-16,2022,TEX,ANA,2,7,7-2,ANA,9,false,33,44,77,191,113,304,6,16,22,1,3:10
662290,2022-04-16,2022,PIT,WAS,6,4,6-4,PIT,9,true,36,42,78,152,141,293,13,14,27,4,3:25
663266,2022-04-16,2022,BAL,NYA,2,5,5-2,NYA,9,false,37,43,80,161,138,299,10,17,27,5,3:26 (1:15 delay)
663076,2022-04-16,2022,CLE,SFN,2,4,4-2,SFN,9,false,37,38,75,178,129,307,11,10,21,4,3:19
661416,2022-04-16,2022,MIA,PHI,3,10,10-3,PHI,9,false,37,45,82,200,129,329,12,17,29,1,3:23
662206,2022-04-16,2022,SEA,HOU,0,4,4-0,HOU,9,false,30,38,68,133,102,235,4,11,15,1,2:36
662234,2022-04-17,2022,SDN,ATL,2,1,2-1,SDN,9,true,36,32,68,125,150,275,12,5,17,2,2:54
663308,2022-04-17,2022,BOS,MIN,8,1,8-1,BOS,9,true,37,33,70,148,122,270,13,7,20,2,2:51
663365,2022-04-17,2022,BAL,NYA,5,0,5-0,BAL,9,true,37,34,71,127,154,281,13,7,20,3,3:16
662625,2022-04-17,2022,NYN,ARI,5,0,5-0,NYN,9,true,36,36,72,150,138,288,12,9,21,4,2:59
661804,2022-04-17,2022,TOR,OAK,4,3,4-3,TOR,9,true,36,36,72,123,139,262,13,10,23,4,3:05
662618,2022-04-17,2022,LAN,CIN,9,1,9-1,LAN,9,true,41,34,75,137,169,306,17,8,25,3,3:02
663132,2022-04-17,2022,CLE,SFN,1,8,8-1,SFN,9,false,34,39,73,164,148,312,9,13,22,1,2:57
662930,2022-04-17,2022,COL,CHN,4,6,6-4,CHN,9,false,39,44,83,157,159,316,13,19,32,4,3:19
661462,2022-04-17,2022,CHA,TBA,3,9,9-3,TBA,9,false,35,45,80,161,146,307,9,18,27,3,3:35
662294,2022-04-17,2022,PIT,WAS,5,3,5-3,PIT,9,true,35,40,75,174,132,306,12,15,27,4,3:20
662174,2022-04-17,2022,SEA,HOU,7,2,7-2,SEA,9,true,36,35,71,160,122,282,12,12,24,1,2:56
662038,2022-04-17,2022,TEX,ANA,3,8,8-3,ANA,9,false,38,43,81,162,139,301,12,18,30,3,3:25
661226,2022-04-17,2022,MIL,SLN,6,5,6-5,MIL,9,true,39,40,79,185,176,361,16,13,29,2,3:51
661415,2022-04-17,2022,MIA,PHI,11,3,11-3,MIA,9,true,48,38,86,148,167,315,24,12,36,2,3:32
662929,2022-04-18,2022,COL,PHI,4,1,4-1,COL,9,true,34,32,66,118,126,244,12,7,19,2,2:53
662233,2022-04-18,2022,SDN,CIN,4,1,4-1,SDN,9,true,36,36,72,135,140,275,13,9,22,0,2:50
663197,2022-04-18,2022,CHN,TBA,4,2,4-2,CHN,9,true,32,35,67,144,131,275,9,10,19,2,2:43
662407,2022-04-18,2022,OAK,BAL,5,1,5-1,OAK,9,true,34,35,69,143,139,282,8,10,18,1,2:59
662617,2022-04-18,2022,LAN,ATL,7,4,7-4,LAN,9,true,38,37,75,147,161,308,14,10,24,2,3:14
662928,2022-04-18,2022,HOU,ANA,8,3,8-3,HOU,9,true,40,36,76,128,168,296,16,10,26,3,3:22
663236,2022-04-18,2022,BOS,MIN,3,8,8-3,MIN,9,false,40,42,82,165,147,312,14,17,31,3,3:28
661242,2022-04-18,2022,MIL,PIT,6,1,6-1,MIL,9,true,34,37,71,142,131,273,11,10,21,0,2:44
662583,2022-04-19,2022,WAS,ARI,1,0,1-0,WAS,9,true,30,35,65,136,97,233,6,8,14,2,2:31
661211,2022-04-19,2022,MIL,PIT,5,2,5-2,MIL,9,true,30,31,61,127,133,260,5,4,9,0,2:29
662616,2022-04-19,2022,NYN,SFN,3,1,3-1,NYN,9,true,34,32,66,128,150,278,11,5,16,1,2:41
662616,2022-04-19,2022,NYN,SFN,3,1,3-1,NYN,9,true,34,32,66,128,150,278,11,5,16,1,2:41
662232,2022-04-19,2022,SDN,CIN,6,2,6-2,SDN,9,true,34,34,68,136,124,260,11,7,18,2,2:41
662587,2022-04-19,2022,WAS,ARI,6,1,6-1,WAS,9,true,36,34,70,150,138,288,13,9,22,2,3:08
662753,2022-04-19,2022,KCA,MIN,4,3,4-3,KCA,9,true,34,39,73,150,123,273,12,13,25,3,3:06
662587,2022-04-19,2022,WAS,ARI,6,1,6-1,WAS,9,true,36,34,70,150,138,288,13,9,22,2,3:08
662406,2022-04-19,2022,OAK,BAL,2,1,2-1,OAK,9,true,35,38,73,159,129,288,12,11,23,3,3:11
663196,2022-04-19,2022,CHN,TBA,5,6,6-5,TBA,9,false,37,39,76,149,142,291,10,14,24,3,3:09
662925,2022-04-19,2022,COL,PHI,6,5,6-5,COL,9,true,36,37,73,133,142,275,12,14,26,1,3:02
661405,2022-04-19,2022,MIA,SLN,1,5,5-1,SLN,9,false,36,38,74,150,140,290,10,12,22,3,3:04
662717,2022-04-19,2022,LAN,ATL,1,3,3-1,ATL,9,false,29,38,67,130,121,251,3,13,16,0,2:49
662927,2022-04-19,2022,HOU,ANA,2,7,7-2,ANA,9,false,37,43,80,171,155,326,9,19,28,3,3:36
662350,2022-04-19,2022,NYN,SFN,5,4,5-4,NYN,10,false,39,42,81,148,139,287,11,13,24,1,3:33
663249,2022-04-19,2022,BOS,TOR,2,1,2-1,BOS,9,true,31,36,67,152,138,290,6,9,15,2,3:10
662896,2022-04-19,2022,DET,NYA,2,4,4-2,NYA,9,false,39,42,81,197,174,371,13,14,27,4,3:59
662161,2022-04-19,2022,SEA,TEX,6,2,6-2,SEA,9,true,34,34,68,118,133,251,11,7,18,1,2:37
663146,2022-04-20,2022,CHN,TBA,2,8,8-2,TBA,6,true,23,30,53,104,105,209,7,11,18,1,2:07 (1:04 delay)
662703,2022-04-20,2022,KCA,MIN,2,0,2-0,KCA,9,true,29,32,61,135,107,242,6,8,14,1,2:29
661404,2022-04-20,2022,MIA,SLN,0,2,2-0,SLN,9,false,35,33,68,117,153,270,8,7,15,1,3:03
661203,2022-04-20,2022,MIL,PIT,4,2,4-2,MIL,9,true,34,35,69,148,124,272,10,9,19,3,2:55
663075,2022-04-20,2022,CLE,CHA,2,1,2-1,CLE,9,true,33,34,67,134,144,278,9,8,17,4,3:01
663094,2022-04-20,2022,CLE,CHA,11,1,11-1,CLE,9,true,40,32,72,123,147,270,14,6,20,1,2:41
662231,2022-04-20,2022,SDN,CIN,6,0,6-0,SDN,9,true,36,33,69,135,130,265,15,7,22,1,2:56
662926,2022-04-20,2022,HOU,ANA,0,6,6-0,ANA,9,false,29,40,69,165,114,279,2,14,16,2,3:08
662734,2022-04-20,2022,LAN,ATL,5,1,5-1,LAN,9,true,37,31,68,125,138,263,13,7,20,2,2:43
662178,2022-04-20,2022,SEA,TEX,4,2,4-2,SEA,9,true,37,34,71,134,148,282,15,8,23,2,2:56
662861,2022-04-20,2022,DET,NYA,3,5,5-3,NYA,9,false,38,36,74,145,141,286,14,8,22,1,3:06
662392,2022-04-20,2022,OAK,BAL,0,1,1-0,BAL,9,false,35,34,69,127,143,270,9,8,17,2,3:02
662924,2022-04-20,2022,COL,PHI,6,9,9-6,PHI,9,false,41,44,85,140,145,285,14,17,31,2,3:09
663075,2022-04-20,2022,CLE,CHA,2,1,2-1,CLE,9,true,33,34,67,134,144,278,9,8,17,4,3:01
662560,2022-04-20,2022,WAS,ARI,2,11,11-2,ARI,9,false,37,42,79,162,150,312,10,14,24,1,3:12
663247,2022-04-20,2022,BOS,TOR,1,6,6-1,TOR,9,false,39,42,81,173,129,302,12,15,27,1,3:07
662349,2022-04-20,2022,NYN,SFN,2,5,5-2,SFN,9,false,39,37,76,153,166,319,13,11,24,1,3:20
663225,2022-04-21,2022,BOS,TOR,2,3,3-2,TOR,9,false,33,37,70,146,106,252,9,11,20,3,2:59
662391,2022-04-21,2022,OAK,BAL,6,4,6-4,OAK,9,true,35,34,69,133,127,260,11,9,20,3,2:50
663093,2022-04-21,2022,CLE,CHA,6,3,6-3,CLE,9,true,40,34,74,122,151,273,15,9,24,3,3:07
662593,2022-04-21,2022,NYN,SFN,6,2,6-2,NYN,9,true,39,32,71,105,136,241,16,5,21,1,2:35
661391,2022-04-21,2022,MIA,SLN,5,0,5-0,MIA,9,true,34,32,66,133,129,262,11,5,16,1,2:43
663145,2022-04-21,2022,CHN,PIT,3,4,4-3,PIT,9,false,35,40,75,176,155,331,9,15,24,3,3:35
662850,2022-04-21,2022,DET,NYA,3,0,3-0,DET,9,true,33,34,67,112,122,234,12,8,20,2,2:34
662742,2022-04-21,2022,KCA,MIN,0,1,1-0,MIN,9,false,30,34,64,149,125,274,5,10,15,0,2:43
662558,2022-04-21,2022,WAS,ARI,3,4,4-3,ARI,9,false,38,39,77,153,125,278,12,13,25,2,3:00
662177,2022-04-21,2022,SEA,TEX,6,8,8-6,TEX,9,false,45,43,88,180,192,372,19,13,32,4,3:47
662175,2022-04-22,2022,SEA,KCA,4,1,4-1,SEA,9,true,35,33,68,112,138,250,10,9,19,2,2:42
661037,2022-04-22,2022,ANA,BAL,3,5,5-3,BAL,9,false,32,36,68,128,128,256,9,9,18,2,2:55
661755,2022-04-22,2022,MIN,CHA,2,1,2-1,MIN,9,true,30,36,66,155,129,284,8,9,17,1,3:04
662557,2022-04-22,2022,WAS,SFN,1,7,7-1,SFN,9,false,31,42,73,161,112,273,7,17,24,1,2:53
661311,2022-04-22,2022,NYA,CLE,4,1,4-1,NYA,9,true,35,35,70,144,150,294,11,9,20,0,2:58
663195,2022-04-22,2022,CHN,PIT,2,4,4-2,PIT,9,false,37,35,72,131,158,289,11,10,21,2,3:08
662922,2022-04-22,2022,HOU,TOR,3,4,4-3,TOR,9,false,36,34,70,133,133,266,9,8,17,0,2:53
661569,2022-04-22,2022,ATL,MIA,3,0,3-0,ATL,9,true,33,36,69,144,150,294,9,9,18,2,3:04
663169,2022-04-22,2022,CIN,SLN,2,4,4-2,SLN,9,false,38,43,81,160,143,303,13,17,30,3,3:19
662390,2022-04-22,2022,OAK,TEX,1,8,8-1,TEX,9,false,32,40,72,179,130,309,5,14,19,2,3:05
661914,2022-04-22,2022,TBA,BOS,3,4,4-3,BOS,9,false,38,37,75,135,162,297,11,12,23,2,3:21
663394,2022-04-22,2022,ARI,NYN,5,6,6-5,NYN,10,false,40,40,80,160,147,307,11,10,21,3,3:29
662230,2022-04-22,2022,SDN,LAN,1,6,6-1,LAN,9,false,35,40,75,185,136,321,7,15,22,4,3:25
661621,2022-04-22,2022,PHI,MIL,4,2,4-2,PHI,9,true,37,37,74,163,157,320,13,10,23,2,3:20
662849,2022-04-23,2022,DET,COL,2,3,3-2,COL,9,false,36,33,69,131,146,277,9,6,15,0,2:47
662875,2022-04-23,2022,HOU,TOR,2,3,3-2,TOR,9,false,35,35,70,131,133,264,9,10,19,3,2:54
661620,2022-04-23,2022,PHI,MIL,3,5,5-3,MIL,9,false,33,36,69,144,117,261,8,10,18,2,2:57
662849,2022-04-23,2022,DET,COL,2,3,3-2,COL,9,false,36,33,69,131,146,277,9,6,15,0,2:47
661941,2022-04-23,2022,TBA,BOS,3,2,3-2,TBA,10,false,34,38,72,146,133,279,5,7,12,2,3:05
662549,2022-04-23,2022,WAS,SFN,2,5,5-2,SFN,9,false,35,38,73,140,134,274,8,13,21,1,2:48
662276,2022-04-23,2022,SDN,LAN,3,2,3-2,SDN,10,false,37,37,74,156,149,305,9,9,18,2,3:27
663144,2022-04-23,2022,CHN,PIT,21,0,21-0,CHN,9,true,53,30,83,106,169,275,28,3,31,1,2:47
661035,2022-04-23,2022,ANA,BAL,4,5,5-4,BAL,9,false,39,42,81,145,154,299,11,13,24,2,3:11
661310,2022-04-23,2022,NYA,CLE,5,4,5-4,NYA,9,false,36,32,68,133,139,272,13,6,19,3,2:50
661752,2022-04-23,2022,MIN,CHA,9,2,9-2,MIN,9,true,43,36,79,151,193,344,19,9,28,2,3:32 (:05 delay)
663384,2022-04-23,2022,ARI,NYN,5,2,5-2,ARI,9,true,38,35,73,141,168,309,14,10,24,3,3:19
662848,2022-04-23,2022,DET,COL,13,0,13-0,DET,9,true,45,34,79,138,162,300,23,9,32,2,3:02
