,,,,,,,,,,,,,,,,,,,,,
API Key,Date,Year,Home Team,Away Team,Home Score,Away Score,Final Score,Winning Team,# Innings,End Top Inning?,Home Team PA #,Away Team PA #,Total Number PA,Homne Team # Pitches,Away Team # Pitches,Total # Pitches,Home Team Baserunners,Away Team Baserunners,Total # Baserunners,Pitching Changes,Time
529568,2018-04-10,2018,BOS,NYA,14,1,14-1,BOS,9,true,44,37,81,142,161,303,19,11,30,1,3:11
529566,2018-04-10,2018,SLN,MIL,5,3,5-3,SLN,11,false,48,49,97,171,192,363,19,18,37,4,4:02
529572,2018-04-10,2018,CHA,TBA,5,6,6-5,TBA,9,false,41,47,88,169,176,345,13,23,36,4,3:44
529587,2018-04-11,2018,CHA,TBA,2,1,2-1,CHA,9,true,35,36,71,136,124,260,12,10,22,3,3:02
529585,2018-04-11,2018,COL,SDN,6,4,6-4,COL,9,true,37,35,72,125,147,272,13,8,21,2,2:56
529581,2018-04-11,2018,MIA,NYN,1,4,4-1,NYN,9,false,30,36,66,128,112,240,4,12,16,3,2:27
529577,2018-04-11,2018,CLE,DET,5,1,5-1,CLE,9,true,38,31,69,110,140,250,14,5,19,2,2:44
529588,2018-04-11,2018,BAL,TOR,5,3,5-3,BAL,9,true,38,37,75,147,159,306,14,10,24,1,2:57
529580,2018-04-11,2018,SLN,MIL,2,3,3-2,MIL,9,false,34,34,68,116,148,264,9,9,18,2,3:00
529584,2018-04-11,2018,CHN,PIT,13,5,13-5,CHN,9,true,44,37,81,133,180,313,20,11,31,1,2:59
529579,2018-04-11,2018,TEX,ANA,2,7,7-2,ANA,9,false,40,43,83,164,152,316,13,17,30,4,3:27
529574,2018-04-11,2018,SFN,ARI,3,7,7-3,ARI,9,false,36,37,73,158,158,316,11,10,21,4,3:09
529586,2018-04-11,2018,KCA,SEA,2,4,4-2,SEA,9,false,37,36,73,148,146,294,10,10,20,1,2:48
529578,2018-04-11,2018,MIN,HOU,9,8,9-8,MIN,9,false,42,47,89,174,175,349,16,21,37,4,3:35
529583,2018-04-11,2018,LAN,OAK,6,16,16-6,OAK,9,false,40,50,90,208,161,369,12,22,34,2,3:50
529582,2018-04-11,2018,BOS,NYA,7,10,10-7,NYA,9,false,38,44,82,181,154,335,12,18,30,1,3:59
529575,2018-04-11,2018,WAS,ATL,3,5,5-3,ATL,12,false,46,54,100,191,158,349,14,21,35,1,3:43
529576,2018-04-11,2018,PHI,CIN,4,3,4-3,PHI,12,false,47,47,94,187,182,369,14,12,26,2,3:48
529594,2018-04-12,2018,CHN,PIT,1,6,6-1,PIT,9,false,35,44,79,169,133,302,9,19,28,1,2:57
529592,2018-04-12,2018,KCA,ANA,1,7,7-1,ANA,9,false,36,45,81,171,119,290,11,19,30,3,3:00
529591,2018-04-12,2018,CLE,DET,9,3,9-3,CLE,9,true,42,41,83,143,146,289,18,12,30,1,2:58
529590,2018-04-12,2018,WAS,COL,1,5,5-1,COL,9,false,31,40,71,163,125,288,6,12,18,0,2:43
529589,2018-04-12,2018,MIN,CHA,4,0,4-0,MIN,9,true,36,31,67,127,143,270,13,4,17,1,2:55
529595,2018-04-12,2018,SDN,SFN,0,7,7-0,SFN,9,false,30,46,76,171,126,297,4,19,23,1,2:47
529593,2018-04-12,2018,BOS,NYA,6,3,6-3,BOS,9,true,38,35,73,138,139,277,12,8,20,2,3:01 (:45 delay)
529596,2018-04-12,2018,CIN,SLN,4,13,13-4,SLN,9,false,38,52,90,220,154,374,11,25,36,3,3:32
529608,2018-04-13,2018,SDN,SFN,5,1,5-1,SDN,9,true,36,37,73,126,118,244,10,12,22,3,2:32
529607,2018-04-13,2018,MIA,PIT,7,2,7-2,MIA,9,true,38,33,71,122,144,266,16,8,24,1,2:48
529606,2018-04-13,2018,TBA,PHI,1,2,2-1,PHI,9,false,34,36,70,133,131,264,7,11,18,4,2:53
529601,2018-04-13,2018,WAS,COL,1,2,2-1,COL,9,false,35,33,68,136,167,303,8,6,14,3,3:04
529603,2018-04-13,2018,NYN,MIL,6,5,6-5,NYN,9,true,35,38,73,134,155,289,12,13,25,5,3:10
529598,2018-04-13,2018,CHN,ATL,0,4,4-0,ATL,9,false,32,44,76,173,137,310,6,17,23,1,3:09
529610,2018-04-13,2018,HOU,TEX,3,2,3-2,HOU,9,true,36,36,72,129,141,270,11,9,20,2,2:50
529611,2018-04-13,2018,CLE,TOR,4,8,8-4,TOR,9,false,39,40,79,170,154,324,14,11,25,2,3:12
529604,2018-04-13,2018,DET,NYA,6,8,8-6,NYA,9,false,39,44,83,152,161,313,12,16,28,4,3:28
529602,2018-04-13,2018,KCA,ANA,4,5,5-4,ANA,9,false,38,41,79,156,157,313,14,14,28,2,3:24
529609,2018-04-13,2018,CIN,SLN,3,5,5-3,SLN,9,false,36,40,76,133,158,291,10,16,26,3,3:05
529605,2018-04-13,2018,SEA,OAK,7,4,7-4,SEA,9,true,37,38,75,150,163,313,14,12,26,3,3:08
529599,2018-04-13,2018,BOS,BAL,7,3,7-3,BOS,9,true,42,37,79,151,163,314,18,11,29,2,3:22
529597,2018-04-13,2018,LAN,ARI,7,8,8-7,ARI,9,false,41,40,81,176,146,322,15,13,28,3,3:30
529616,2018-04-14,2018,WAS,COL,6,2,6-2,WAS,9,true,37,31,68,140,139,279,15,4,19,2,2:53
529624,2018-04-14,2018,CIN,SLN,1,6,6-1,SLN,9,false,36,40,76,159,123,282,10,14,24,1,2:43
529622,2018-04-14,2018,MIA,PIT,0,1,1-0,PIT,9,false,36,33,69,113,140,253,10,9,19,0,2:31
529623,2018-04-14,2018,SDN,SFN,5,4,5-4,SDN,9,true,39,37,76,149,149,298,15,12,27,5,2:59
529618,2018-04-14,2018,NYN,MIL,1,5,5-1,MIL,9,false,31,37,68,157,118,275,6,10,16,1,2:46
529612,2018-04-14,2018,LAN,ARI,1,9,9-1,ARI,9,false,36,38,74,149,164,313,10,12,22,0,3:10
529621,2018-04-14,2018,TBA,PHI,4,9,9-4,PHI,9,false,36,42,78,150,118,268,11,16,27,1,2:46
529625,2018-04-14,2018,HOU,TEX,5,6,6-5,TEX,10,false,42,43,85,175,183,358,12,15,27,2,3:26
529620,2018-04-14,2018,SEA,OAK,10,8,10-8,SEA,9,true,44,40,84,176,159,335,19,14,33,4,3:32
529614,2018-04-14,2018,BOS,BAL,10,3,10-3,BOS,9,true,41,35,76,146,149,295,17,10,27,2,3:05
529617,2018-04-14,2018,KCA,ANA,3,5,5-3,ANA,9,false,37,39,76,166,160,326,11,11,22,4,3:03
529613,2018-04-14,2018,CHN,ATL,14,10,14-10,CHN,9,true,47,49,96,201,196,397,23,23,46,5,3:43
529629,2018-04-15,2018,BOS,BAL,3,1,3-1,BOS,9,true,36,33,69,151,124,275,12,6,18,1,2:54
529627,2018-04-15,2018,LAN,ARI,7,2,7-2,LAN,9,true,40,33,73,133,164,297,15,5,20,1,3:09
529635,2018-04-15,2018,SEA,OAK,1,2,2-1,OAK,9,false,32,36,68,125,116,241,5,10,15,3,2:40
529640,2018-04-15,2018,HOU,TEX,1,3,3-1,TEX,10,false,36,37,73,141,148,289,5,7,12,1,3:06
